concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,concept_code,table_name,record_count,patient_count,patient_coverage_pct,units,coverage_7,coverage_Amsterdam UMC Epic,coverage_Amsterdam UMC Metavision Meibergdreef,coverage_Catharina Ziekenhuis Eindhoven,coverage_Franciscus Gasthuis,coverage_OLVG,coverage_Radboudumc,coverage_UMC Utrecht,coverage_Amsterdam UMC Metavision Boelelaan
4148006,Epidural catheter,Device,SNOMED,Physical Object,30610008,device_exposure,2571,2441,1.9272066950892153,,,,,0.08928571428571429,4.120541205412054,4.367690058479532,0.8788411418873872,4.3967547762365875,3.319919517102616
4224054,Fecal collector,Device,SNOMED,Physical Object,339133003,device_exposure,1186,773,0.6102952786988789,,,,,,,,,,3.8430583501006037
45763425,Gastrostomy tube,Device,SNOMED,Physical Object,470571004,device_exposure,1090,978,0.7721459024159166,,0.1115345292313412,0.6781532153136458,,,,,0.3575974301472817,0.7589636220884585,
4117709,Suprapubic catheter,Device,SNOMED,Physical Object,286861005,device_exposure,940,722,0.5700300015790305,,,,1.097000543558828,,,,,0.05234231876472128,1.448692152917505
45763519,Hyperthermia system temperature mapping unit,Device,SNOMED,Physical Object,470704008,device_exposure,842,577,0.4555502921206379,,,,,,,2.5813230994152048,,,
36676722,Nasojejunal feeding tube,Device,SNOMED,Physical Object,773703007,device_exposure,715,569,0.44923417021948525,,,,,0.33482142857142855,,1.6401681286549707,,3.2190526040303586,
4126195,Arterial line,Device,SNOMED,Physical Object,261241001,device_exposure,358,304,0.24001263224380232,,,,,,,,,,1.5241448692152917
605799,Tracheostomy tube cannula,Device,SNOMED,Physical Object,1137710007,device_exposure,285,192,0.15158692562766463,,1.1989961892369179,,,,,,,,
4225145,Urostomy bag,Device,SNOMED,Physical Object,344088002,device_exposure,233,221,0.1744828675193431,,,,,0.9375,0.06150061500615006,,0.13940238802351657,,
4106029,Laryngeal mask,Device,SNOMED,Physical Object,257268009,device_exposure,169,129,0.10184746565608717,,,,,0.20089285714285715,2.091020910209102,,,,
4161814,Peripherally inserted central catheter,Device,SNOMED,Physical Object,398176008,device_exposure,161,135,0.10658455708195168,,,,,,,,,3.5069353572363258,
4272956,Cervical collar,Device,SNOMED,Physical Object,63562005,device_exposure,112,101,0.07974103900205275,,,,,,,,,,0.5080482897384306
36717545,Wound irrigation cannula,Device,SNOMED,Physical Object,722264005,device_exposure,83,72,0.05684509711037423,,,,,0.5357142857142857,,,,,
45758063,"Patient monitoring system module, cardiac output",Device,SNOMED,Physical Object,462564000,device_exposure,25,23,0.01815885046581399,,,,,,,,,,0.11569416498993963
4147758,Cerebrospinal catheter,Device,SNOMED,Physical Object,35870000,device_exposure,17,17,0.013421759039949471,,,,,,,,0.01818292017698042,,
4236069,Peritoneal dialysis catheter,Device,SNOMED,Physical Object,360132007,device_exposure,2,2,0.0015790304752881731,,,,,,,,,0.05234231876472128,
967823,sodium chloride,Drug,RxNorm,Ingredient,9863,drug_exposure,10866148,117420,92.70487920416863,,72.20931313319082,96.53432164964713,99.11548154370708,43.75,55.96555965559656,98.6750730994152,75.85308200496999,97.64459565558754,96.84607645875252
19010309,water,Drug,RxNorm,Ingredient,11295,drug_exposure,5524545,45645,36.03742302226433,,2.0912724230876476,3.8441824705279344,99.60962593269754,1.5625,,91.60270467836257,0.2727438026547063,63.9623135304894,
1321341,norepinephrine,Drug,RxNorm,Ingredient,7512,drug_exposure,2812182,69468,54.846044528659405,,40.29184868482201,66.08051098056224,59.514750210011364,18.883928571428573,,62.73757309941521,53.966907085277896,72.36325569222717,38.96378269617706
1125315,acetaminophen,Drug,RxNorm,Ingredient,161,drug_exposure,2164131,95234,75.18869414179693,,80.5651082814388,87.94306667192367,83.6635864999753,64.64285714285714,85.05535055350553,22.441520467836256,81.24734832414086,88.11829364040827,80.34708249496983
2000000255,Enteral feeding,Drug,ICUdata,Observable Entity,2000000255,drug_exposure,1857433,41956,33.12490131059529,,24.212287387303654,23.084808579426724,36.87799575035825,7.901785714285714,0.984009840098401,43.494152046783626,22.340747924116613,31.771787490185815,41.29778672032193
35198096,insulin aspart,Drug,RxNorm Extension,Ingredient,OMOP4819461,drug_exposure,1703212,44276,34.956576661929574,,61.14880565108282,39.19883294562946,58.31397934476454,14.866071428571429,3.8130381303813037,3.403691520467836,40.66307048912055,30.855796911803193,19.507042253521128
1560524,glucose,Drug,RxNorm,Ingredient,4850,drug_exposure,1563025,47738,37.6898784146534,,33.850729621712055,28.68745810826795,27.953748085190494,4.776785714285714,6.765067650676507,38.33150584795322,41.25098490817625,15.100758963622088,64.48692152917505
2000000571,selective digestive decontamination - oral,Drug,ICUdata,Observable Entity,2000000571,drug_exposure,1513457,40976,32.35117637770409,,30.783530067850172,40.48022710247211,39.82309630874141,10.334821428571429,0.5535055350553506,47.245065789473685,31.844354203285047,34.467416906568964,1.7655935613682092
753626,propofol,Drug,RxNorm,Ingredient,8782,drug_exposure,1458543,66460,52.47118269382599,,49.10307649409796,67.79560777510547,70.59346741117754,12.924107142857142,18.204182041820417,20.664290935672515,29.23813564458452,73.56712902381575,71.0513078470825
19049105,potassium chloride,Drug,RxNorm,Ingredient,8591,drug_exposure,1075945,55336,43.688615190273175,,18.88651361650711,39.43934077199069,62.84034194791718,10.446428571428571,25.092250922509226,49.826388888888886,21.74071155827626,34.624443862863124,43.06841046277666
974140,hydrochloric acid,Drug,RxNorm,Ingredient,5486,drug_exposure,1052749,21295,16.81272698563082,,,,,,,96.55975877192982,,,
19069760,sodium hydroxide,Drug,RxNorm,Ingredient,9880,drug_exposure,980394,20178,15.930838465182378,,,,,,,91.4610745614035,,,
956874,furosemide,Drug,RxNorm,Ingredient,4603,drug_exposure,766465,50011,39.484446549818415,,11.320754716981131,30.083192051413477,55.27004990858329,13.013392857142858,24.477244772447726,38.56907894736842,16.69192072246803,21.565035331065165,28.52112676056338
19049024,potassium,Drug,RxNorm,Ingredient,8588,drug_exposure,703903,25815,20.381335859782094,,,,22.06848841231408,,,96.77448830409357,,,
1774470,cefotaxime,Drug,RxNorm,Ingredient,2186,drug_exposure,666722,35362,27.918837833570187,,16.758063017009015,32.11370894610259,36.02312595740475,8.683035714285714,1.3530135301353015,47.482638888888886,17.073762046184616,,16.448692152917506
19001014,nadroparin,Drug,RxNorm,Ingredient,67031,drug_exposure,646555,80478,63.5386072951208,,52.941723208476624,67.10956905728817,71.02337302959926,,,66.97733918128655,44.232983817201045,,43.11368209255533
1154029,fentanyl,Drug,RxNorm,Ingredient,4337,drug_exposure,640603,28636,22.60855834517606,,64.33683427827864,18.56641564483697,16.37100360725404,3.080357142857143,3.013530135301353,6.82108918128655,8.661130977635008,8.374771002355404,37.052313883299796
1367571,heparin,Drug,RxNorm,Ingredient,5224,drug_exposure,624803,13767,10.869256276646139,,2.621061436936518,16.374245948823088,0.3953155111923704,1.8080357142857142,3.1365313653136533,,2.836535547608946,6.699816801884324,16.609657947686117
708298,midazolam,Drug,RxNorm,Ingredient,6960,drug_exposure,588796,35710,28.19358913627033,,16.88818663444558,14.812916453100973,25.30513416020161,3.4598214285714284,10.33210332103321,34.50292397660819,13.909933935390024,18.37215388641717,23.495975855130784
1110410,morphine,Drug,RxNorm,Ingredient,7052,drug_exposure,582131,68784,54.306016106110846,,1.552188865136165,58.6484248708749,69.98566981271928,26.026785714285715,11.623616236162361,51.09192251461988,46.07551972846839,67.05051033760796,52.23340040241449
1596977,"insulin, regular, human",Drug,RxNorm,Ingredient,253182,drug_exposure,572953,20240,15.979788409916312,,,0.0039427512518235225,,,,62.874634502923975,0.06060973392326808,,31.654929577464788
1307046,metoprolol,Drug,RxNorm,Ingredient,6918,drug_exposure,534704,41954,33.12332228012001,,19.137466307277627,20.45105074320861,21.139496961012007,30.267857142857142,0.3075030750307503,27.13358918128655,38.90538820534578,21.905260403035854,21.1317907444668
36029299,glucose / sodium chloride,Drug,RxNorm,Multiple Ingredients,108190,drug_exposure,513097,32560,25.70661613769146,,0.4554326610279766,12.261956393171156,,0.06696428571428571,,15.323464912280702,46.57251954663919,0.10468463752944256,82.42454728370221
19087208,lactose,Drug,RxNorm,Ingredient,6211,drug_exposure,502466,19391,15.309489973156483,,,,,,,87.87463450292398,,,
1139042,acetylcysteine,Drug,RxNorm,Ingredient,197,drug_exposure,488736,25651,20.251855360808463,,0.8086253369272237,21.29085675984702,66.60572219202452,1.6964285714285714,,2.0376461988304095,3.6911327959270257,13.13792200994504,4.9044265593561365
1154343,albuterol,Drug,RxNorm,Ingredient,435,drug_exposure,484597,33155,26.17637770408969,,0.6041453666697648,12.522177975791507,65.82991550130949,0.6696428571428571,10.39360393603936,58.76279239766082,3.2608036850718225,20.256477361947134,1.1167002012072436
36029881,albuterol / ipratropium,Drug,RxNorm,Multiple Ingredients,214199,drug_exposure,464155,18772,14.820780041054793,,14.425132447253462,18.495446122304145,,7.053571428571429,0.06150061500615006,8.76736111111111,17.63743257167101,10.546977231091338,13.038229376257545
923540,phenol,Drug,RxNorm,Ingredient,33290,drug_exposure,447449,14888,11.75430285804516,,,,,,,67.3656798245614,,,
948078,pantoprazole,Drug,RxNorm,Ingredient,40790,drug_exposure,348631,41145,32.48460445286594,,25.597174458592807,18.968576272522967,2.5201363838513613,42.276785714285715,34.132841328413285,7.542945906432749,55.08212618946603,17.770217220622875,29.14989939637827
1398937,clonidine,Drug,RxNorm,Ingredient,2599,drug_exposure,289647,14140,11.163745460287384,,4.368435728227531,15.601466703465679,7.436873054306468,2.34375,4.243542435424354,10.34356725146199,8.109582398933268,39.67547762365873,7.892354124748491
19137312,thiamine,Drug,RxNorm,Ingredient,10454,drug_exposure,282929,22807,18.00647402494868,,5.270006506180872,15.589638449710208,33.54252112467263,3.1919642857142856,11.746617466174662,16.67580409356725,6.248863567488939,6.176393614237111,23.194164989939637
1340128,captopril,Drug,RxNorm,Ingredient,1998,drug_exposure,273397,30916,24.40865308700458,,23.217771168324195,17.79757915073138,27.701734446805357,,,52.72295321637427,10.691557064064488,7.223239989531536,11.725352112676056
766529,haloperidol,Drug,RxNorm,Ingredient,5093,drug_exposure,261692,22536,17.792515395547134,,5.744028255414072,12.466979458265978,16.82067500123536,4.352678571428571,12.607626076260763,26.439144736842106,15.91005515485787,9.945040565297043,16.856136820925553
1309944,amiodarone,Drug,RxNorm,Ingredient,703,drug_exposure,259500,13811,10.903994947102479,,7.147504414908449,9.931790403343452,12.141127637495677,6.383928571428571,4.858548585485855,18.608369883040936,2.6001575853082004,7.825176655325831,10.588531187122737
2000000575,albuterol / acetylcysteine,Drug,ICUdata,Observable Entity,2000000575,drug_exposure,250538,14268,11.264803410705827,,,,65.6273163018234,,,,,,
948487,polyethylene glycol 300,Drug,RxNorm,Ingredient,8513,drug_exposure,249643,16066,12.684351807989895,,0.13012361743656473,43.78425265150022,,0.13392857142857142,1.1070110701107012,,,,
724816,oxazepam,Drug,RxNorm,Ingredient,7781,drug_exposure,239963,30322,23.939681035843993,,10.958267496979273,19.011946536293024,25.280426940752086,13.348214285714286,15.252152521525215,20.58205409356725,11.097642281350385,6.438105208060717,20.43762575452716
19016749,remifentanil,Drug,RxNorm,Ingredient,73032,drug_exposure,232592,6531,5.156324017053529,,0.009294544102611766,7.3177463233844575,0.15812620447694817,0.22321428571428573,,,8.945996727074368,69.2750588851086,0.3118712273641851
1124957,oxycodone,Drug,RxNorm,Ingredient,7804,drug_exposure,232491,19512,15.405021316911416,,0.836508969235059,3.6273311516776405,1.5417304936502445,16.875,,,18.16473725680344,4.1612143417953416,0.8199195171026157
36854851,METAMIZOLE,Drug,RxNorm Extension,Ingredient,OMOP5172468,drug_exposure,228724,16806,13.268593083846518,,4.126777581559624,27.240468398848716,13.124474971586698,23.504464285714285,4.551045510455104,7.177448830409356,1.666767682889872,,
948515,polyethylene glycols,Drug,RxNorm,Ingredient,8516,drug_exposure,224486,18510,14.613927048792041,,21.284505994980947,0.48101565272246977,0.10377032168799723,12.008928571428571,60.94710947109471,25.62591374269006,,42.030881968071185,16.30784708249497
1337860,dopamine,Drug,RxNorm,Ingredient,3628,drug_exposure,224442,18109,14.297331438496762,,0.4461381169253648,4.80227102472105,5.554182932252805,,,38.66045321637427,,,33.445674044265594
904453,esomeprazole,Drug,RxNorm,Ingredient,283742,drug_exposure,216236,19105,15.083688615190272,,2.760479598475695,27.169498876315892,32.30221870830657,4.955357142857143,21.832718327183272,2.6270102339181287,0.8909630886720408,14.603506935357236,6.061368209255533
1112921,ipratropium,Drug,RxNorm,Ingredient,7213,drug_exposure,209642,10623,8.387020369493131,,1.2826470861604238,5.961439892757166,1.9271631170628059,2.142857142857143,11.562115621156211,1.722404970760234,7.800472755924601,11.09657157812091,6.212273641851106
19093848,magnesium sulfate,Drug,RxNorm,Ingredient,6585,drug_exposure,208586,53475,42.219327333017524,,24.007807417046195,26.89744903994007,35.024954291644015,5.892857142857143,25.707257072570727,87.62792397660819,0.0848536274925753,24.862601413242608,74.69818913480886
19061088,dexmedetomidine,Drug,RxNorm,Ingredient,48937,drug_exposure,202326,4722,3.7280909521553767,,5.5860210056696715,5.91018412648346,0.11365320946780649,3.2142857142857144,,3.481359649122807,7.279229044184496,2.250719706883015,
19054936,floxacillin,Drug,RxNorm,Ingredient,4448,drug_exposure,198826,4702,3.7123006474024947,,0.8550980574402826,3.9664077593344635,4.383060730345407,1.0714285714285714,2.091020910209102,,2.9516940420631554,1.9104946349123266,4.20523138832998
1707687,vancomycin,Drug,RxNorm,Ingredient,11124,drug_exposure,186845,12403,9.792357492499605,,2.2492796728320474,9.383747979339983,11.256609181202748,1.9642857142857142,1.045510455104551,9.516630116959064,1.448572640766107,9.578644333943993,17.71629778672032
975125,hydrocortisone,Drug,RxNorm,Ingredient,5492,drug_exposure,183289,14067,11.106110847939366,,5.074821080026025,15.798604266056854,17.660720462519148,5.558035714285714,10.45510455104551,,3.9093278380507908,8.322428683590683,17.61066398390342
19011773,ascorbic acid,Drug,RxNorm,Ingredient,1151,drug_exposure,175701,33369,26.345333964945524,,2.147039687703318,3.5879036391594052,17.463062706922962,1.1607142857142858,7.134071340713407,86.55884502923976,3.9214497848354446,3.1405391258832767,37.93259557344064
35884360,Heparin Sodium,Drug,RxNorm Extension,Ingredient,OMOP5031264,drug_exposure,170317,10525,8.30964787620401,,,,18.308049612096653,,,29.070723684210527,0.3333535365779744,,
1707164,metronidazole,Drug,RxNorm,Ingredient,6922,drug_exposure,166617,12136,9.581556924048634,,7.454224370294637,9.253637188029808,10.21396452043287,5.0,12.607626076260763,9.923245614035087,3.4547548336262803,6.673645642501963,9.577464788732394
19018544,calcium,Drug,RxNorm,Ingredient,1895,drug_exposure,162749,11089,8.754934470235275,,,,52.26565202352127,,,,,,
36027614,Cobalamins / Vitamin B 12,Drug,RxNorm,Multiple Ingredients,1007494,drug_exposure,157662,11826,9.336807200378967,,,,,,,53.271198830409354,,,
19037038,calcium gluconate,Drug,RxNorm,Ingredient,1908,drug_exposure,152629,16548,13.064898152534344,,1.5800724974440004,9.86082088081063,4.887088007115679,1.1160714285714286,1.2300123001230012,52.84173976608187,0.006060973392326808,14.577335775974875,0.7997987927565392
19024770,biotin,Drug,RxNorm,Ingredient,1588,drug_exposure,150432,11556,9.123638086215063,,,,,,,52.03764619883041,0.006060973392326808,,
1797513,ciprofloxacin,Drug,RxNorm,Ingredient,2551,drug_exposure,147514,15140,11.95326069793147,,13.123896272887816,11.323581595237156,9.976775213717449,2.5,6.211562115621156,19.951571637426902,3.975998545366386,3.9518450667364564,6.47887323943662
1319133,nimodipine,Drug,RxNorm,Ingredient,7426,drug_exposure,147054,2728,2.153797568293068,,0.0278836323078353,2.791467886291054,5.1489845332806246,0.022321428571428572,,,2.903206254924541,2.9835121695891127,1.056338028169014
19078219,sufentanil,Drug,RxNorm,Ingredient,56795,drug_exposure,143277,5556,4.386546660350545,,,0.05519851752552932,0.7856895784948362,7.008928571428571,11.869618696186961,0.9685672514619883,20.595187587126492,5.1033760795603245,
1386957,labetalol,Drug,RxNorm,Ingredient,6185,drug_exposure,140679,5628,4.443391757460919,,2.872014127707036,5.440996727516461,4.20516875030884,1.2053571428571428,1.7835178351783518,1.7132675438596492,7.394387538638705,5.705312745354619,2.992957746478873
1361711,nitroglycerin,Drug,RxNorm,Ingredient,4917,drug_exposure,138115,22012,17.37880941102163,,1.2175852774421414,3.48144935536017,10.732816128872857,1.1160714285714286,1.4760147601476015,41.744334795321635,10.436996181586762,5.234231876472128,21.609657947686117
40798706,Carbasalate Calcium,Drug,RxNorm Extension,Ingredient,OMOP2721042,drug_exposure,131646,28169,22.239854729196274,,0.07435635282089413,11.847967511729685,35.86499975292781,1.1607142857142858,10.33210332103321,34.61257309941521,15.200921267955634,28.343365611096573,17.012072434607646
19063454,enoximone,Drug,RxNorm,Ingredient,49626,drug_exposure,129977,12238,9.662087478288331,,6.84078445952226,3.591846390411229,0.6918021445866482,,,36.344115497076025,,,11.715291750503019
902251,hypromellose,Drug,RxNorm,Ingredient,27334,drug_exposure,127399,2646,2.089057318806253,,,,,,,,,0.44490970950013087,12.982897384305835
791967,lorazepam,Drug,RxNorm,Ingredient,6470,drug_exposure,124647,14636,11.555345018158851,,2.193512408216377,9.896305642077042,10.955181103918566,2.767857142857143,6.396063960639607,2.9102704678362574,4.866961634038427,2.9573410102067523,14.019114688128772
19010970,vitamin B complex,Drug,RxNorm,Ingredient,11251,drug_exposure,123608,29428,23.23385441339018,,1.99832698206153,4.467137168316051,0.9289914513020705,1.6964285714285714,7.626076260762607,83.62573099415205,4.660888538699315,5.077204920177964,37.21830985915493
1368671,milrinone,Drug,RxNorm,Ingredient,52769,drug_exposure,123156,8245,6.509553134375493,,,6.008752907779048,20.97148786875525,5.892857142857143,0.3075030750307503,,7.473180192738954,11.803192881444648,
1718517,acetylsalicylsalicylic acid,Drug,RxNorm,Ingredient,1858285,drug_exposure,121913,22485,17.752250118427284,,43.43340459150479,24.173007924930015,1.4873746108612937,34.50892857142857,0.12300123001230012,21.098318713450293,0.05454876053094127,19.052604030358545,3.5261569416498992
35198180,acetated ringer's solution(with glucose),Drug,RxNorm Extension,Ingredient,OMOP4819545,drug_exposure,118178,12012,9.483657034580768,,32.6982061529882,,,,,,0.8667191951027335,72.54645380790369,27.3943661971831
19003953,rocuronium,Drug,RxNorm,Ingredient,68139,drug_exposure,118099,16499,13.026211905889785,,8.736871456455061,10.56657335488704,20.74418144981964,5.178571428571429,25.522755227552274,15.995065789473685,4.036608279289654,15.650353310651662,9.004024144869215
1790812,chlorhexidine,Drug,RxNorm,Ingredient,2358,drug_exposure,116780,21438,16.925627664613927,,0.0836508969235059,28.28529748058195,21.920245095616938,0.11160714285714286,0.18450184501845018,42.754020467836256,0.03636584035396084,0.18319811567652447,1.5945674044265594
19134009,pirinitramide,Drug,RxNorm,Ingredient,8354,drug_exposure,113330,14003,11.055581872730144,,0.5762617343619295,13.137247171075977,,0.3125,2.2140221402214024,23.442068713450293,8.642948057458028,1.2823868097356712,3.113682092555332
19136048,sodium,Drug,RxNorm,Ingredient,9853,drug_exposure,112897,4488,3.5433443865466603,,,0.011828253755470567,22.083312743983793,,,,,,
42898711,chlorine,Drug,RxNorm,Ingredient,1310122,drug_exposure,112863,4470,3.529133112269067,,,,22.083312743983793,,,,,,
19124906,magnesium,Drug,RxNorm,Ingredient,6574,drug_exposure,112845,4480,3.5370282646455076,,,,22.06848841231408,,,,0.03030486696163404,,
19043395,phosphorus,Drug,RxNorm,Ingredient,8263,drug_exposure,112778,4467,3.5267645665561345,,,,22.06848841231408,,,,,,
36029811,amoxicillin / clavulanate,Drug,RxNorm,Multiple Ingredients,19711,drug_exposure,109640,7679,6.06268750986894,,2.2864578492424945,4.6918739896699915,8.672234026782625,1.1160714285714286,1.045510455104551,,2.3819625431844353,1.727296519235802,5.633802816901408
906780,metoclopramide,Drug,RxNorm,Ingredient,6915,drug_exposure,108234,15811,12.483025422390652,,0.5390835579514824,7.715964199818633,12.299253841972625,4.955357142857143,17.466174661746617,1.9234283625730995,11.552215285774896,2.2768908662653757,9.914486921529175
1550557,prednisolone,Drug,RxNorm,Ingredient,8638,drug_exposure,106129,11942,9.428390967945681,,4.071010316943954,0.14982454756929386,5.628304590601374,3.549107142857143,13.468634686346864,23.026315789473685,10.491544942117704,10.25909447788537,5.980885311871227
36878782,Multivitamin preparation,Drug,RxNorm Extension,Ingredient,OMOP994671,drug_exposure,105713,16632,13.131217432496447,,1.7009015707779533,5.768245081417813,0.08400454612837871,0.06696428571428571,,45.138888888888886,1.3455360930965512,1.8319811567652446,19.56237424547284
1776684,ceftazidime,Drug,RxNorm,Ingredient,2191,drug_exposure,102613,4429,3.4967629875256594,,0.0836508969235059,4.593305208374404,6.769778129169343,0.24553571428571427,,,3.212315897933208,1.7534676786181629,1.9064386317907445
943852,xylometazoline,Drug,RxNorm,Ingredient,39841,drug_exposure,101815,4532,3.578083057003,,1.5428943210335533,1.592871505736703,0.8696941246232149,0.24553571428571427,2.7675276752767526,1.183296783625731,1.927389538759925,0.4710808688824915,12.681086519114688
1370109,sotalol,Drug,RxNorm,Ingredient,9947,drug_exposure,100878,16108,12.717511447970946,,24.93726182730737,4.305484366991286,6.369521174087068,0.17857142857142858,1.2915129151291513,30.5281432748538,0.5212437117401054,0.287882753205967,4.582494969818914
36030544,polyethylene glycol 400 / propylene glycol,Drug,RxNorm,Multiple Ingredients,689953,drug_exposure,96900,12145,9.58866256118743,,,,,,,,50.08182314079641,,
1709170,meropenem,Drug,RxNorm,Ingredient,29561,drug_exposure,96889,3369,2.6598768356229274,,0.3903708523096942,4.337026377005874,2.0506992143104217,0.9821428571428571,3.3825338253382533,1.8594663742690059,1.86071883144433,7.6419785396493065,1.3832997987927564
1318137,nicardipine,Drug,RxNorm,Ingredient,7396,drug_exposure,96511,6799,5.367914100742144,,14.629612417510922,2.0108031384299965,0.3854326234125611,2.1205357142857144,,,8.139887265894902,25.202826485213293,10.271629778672033
939506,sodium bicarbonate,Drug,RxNorm,Ingredient,36676,drug_exposure,94028,14927,11.78509395231328,,2.31434148155033,9.068327879194102,17.552008696941247,3.125,6.765067650676507,11.20248538011696,11.564337232559549,7.5634650615022245,9.079476861167002
1777806,ceftriaxone,Drug,RxNorm,Ingredient,2193,drug_exposure,93594,18487,14.595768198326228,,14.387954270843014,14.738004179316327,3.3058259623461974,6.607142857142857,16.359163591635916,2.68640350877193,6.897387720467907,36.273226903951844,22.248490945674043
992956,magnesium hydroxide,Drug,RxNorm,Ingredient,6581,drug_exposure,93409,11791,9.309174167061425,,0.6413235430802119,1.8964633521271144,,18.370535714285715,1.968019680196802,,1.2000727316807078,0.8113059408531798,
836715,temazepam,Drug,RxNorm,Ingredient,10355,drug_exposure,91794,26541,20.9545239223117,,7.20327167952412,9.293064700548042,15.239412956465879,6.361607142857143,9.16359163591636,7.666301169590644,4.854839687253773,1.6487830410887203,13.893360160965795
1746940,erythromycin,Drug,RxNorm,Ingredient,4053,drug_exposure,87597,10399,8.210168956260857,,0.7528580723115531,9.821393368292394,10.164550081533823,3.482142857142857,0.7995079950799509,11.476608187134502,1.4243287471967998,7.092384192619733,9.844064386317907
1366610,esketamine,Drug,RxNorm,Ingredient,2119365,drug_exposure,86448,6500,5.131849044686563,,1.0502834835951296,6.276859992903048,4.229875969758363,2.9017857142857144,8.91758917589176,5.025584795321637,6.091278259288441,4.08270086364826,1.70523138832998
1713332,amoxicillin,Drug,RxNorm,Ingredient,723,drug_exposure,86249,5404,4.266540344228644,,1.310530718468259,2.949177936363995,7.006967435884765,0.5803571428571429,2.952029520295203,1.8183479532163742,1.0606703436571914,2.8526563726773095,3.475855130784708
1771162,cefazolin,Drug,RxNorm,Ingredient,2180,drug_exposure,83258,27882,22.01326385599242,,47.0768658797286,33.663210188069236,10.688343133863714,5.223214285714286,16.728167281672818,0.5436769005847953,1.8001090975210619,36.194713425804764,40.11569416498994
951511,mupirocin,Drug,RxNorm,Ingredient,42372,drug_exposure,79117,18697,14.761566398231485,,0.399665396412306,10.5429168473761,4.985916884913772,30.290178571428573,0.984009840098401,,0.012121946784653616,52.15912064904475,20.699195171026158
1322184,clopidogrel,Drug,RxNorm,Ingredient,32968,drug_exposure,76059,12377,9.771830096320858,,5.028348359512966,9.407404486850925,5.835845233977368,4.933035714285714,19.92619926199262,6.46016081871345,7.576216740408509,4.10887202303062,4.124748490945674
